Store,Coords,City,State
2098181,"[-91.6721313490684, 41.97926140175957]",Cedar Rapids,Iowa
33721,"[-91.66362133056107, 41.9814912445542]",Cedar Rapids,Iowa
26086,"[-91.6598959708795, 41.97735705504281]",Cedar Rapids,Iowa
1624569,"[-91.66549476860324, 41.98248972211417]",Cedar Rapids,Iowa
1010321,"[-91.66389801301398, 41.975407387482605]",Cedar Rapids,Iowa
2196849,"[-79.93505441843769, 32.77390901700687]",Charleston,South Carolina
1073610,"[-79.93210920020942, 32.78185140673837]",Charleston,South Carolina
4381136,"[-79.92977118027719, 32.78452374274243]",Charleston,South Carolina
32500,"[-79.93418630152235, 32.77111537033381]",Charleston,South Carolina
48773,"[-79.92889738449567, 32.772203274890565]",Charleston,South Carolina
2159758,"[-79.93046891878441, 32.78245379815818]",Charleston,South Carolina
43789,"[-119.29004767327157, 36.33210374039336]",Visalia,California
1422218,"[-119.29236296150697, 36.331535906184946]",Visalia,California
4319217,"[-119.2940714042397, 36.32566027287681]",Visalia,California
2294125,"[-119.28767970147463, 36.32664501809533]",Visalia,California
4428644,"[-119.29726412335403, 36.32376257505854]",Visalia,California
1732523,"[-119.30006161476403, 36.33235178759769]",Visalia,California
164491,"[-95.69074450940965, 39.06248625163639]",Topeka,Kansas
2222648,"[-95.69418362491123, 39.062905160119016]",Topeka,Kansas
4452840,"[-95.69431882097436, 39.06300488559202]",Topeka,Kansas
1402961,"[-95.68352122697955, 39.058475437363775]",Topeka,Kansas
34261,"[-95.68747415610628, 39.04854465489829]",Topeka,Kansas
1262392,"[-95.68737237258011, 39.05641735667675]",Topeka,Kansas
151482,"[-74.21150366854766, 40.66603759939604]",Elizabeth,New Jersey
2234927,"[-74.21261727314095, 40.663148046549246]",Elizabeth,New Jersey
2175689,"[-74.21130177256798, 40.659452586477386]",Elizabeth,New Jersey
350463,"[-74.21775079560496, 40.65840825337124]",Elizabeth,New Jersey
4434998,"[-74.21491568839528, 40.66298614361435]",Elizabeth,New Jersey
1624560,"[-74.20634108406084, 40.66057958012994]",Elizabeth,New Jersey
2205471,"[-82.32508959194337, 29.642613444265724]",Gainesville,Florida
4506360,"[-82.31953077194368, 29.653044348203448]",Gainesville,Florida
4510894,"[-82.323577374762, 29.646481392542476]",Gainesville,Florida
1400699,"[-82.32876927627308, 29.647102361637874]",Gainesville,Florida
2234909,"[-82.32058985399009, 29.65255861205746]",Gainesville,Florida
168716,"[-82.32920334270327, 29.660231163792567]",Gainesville,Florida
4464503,"[-104.96977216095951, 39.86667906742864]",Thornton,Colorado
1685215,"[-104.97972811483355, 39.85967717100328]",Thornton,Colorado
4398876,"[-104.97456485744759, 39.86288830451283]",Thornton,Colorado
2210933,"[-104.97087769546704, 39.86178609350912]",Thornton,Colorado
1458496,"[-104.96818745092877, 39.86304688099315]",Thornton,Colorado
18580,"[-104.97307430916642, 39.86401564729404]",Thornton,Colorado
1064300,"[-121.28550562941788, 38.747286799721955]",Roseville,California
149552,"[-121.29646093649832, 38.75113322593758]",Roseville,California
42356,"[-121.28355114857243, 38.74985702988339]",Roseville,California
607404,"[-121.28277525058652, 38.75175932212023]",Roseville,California
1686790,"[-121.28763710270415, 38.74989886582864]",Roseville,California
119397,"[-121.28772766865022, 38.74785706861917]",Roseville,California
2377185,"[-96.89659270743017, 32.97545057034415]",Carrollton,Texas
2155648,"[-96.89196536550384, 32.97549357182156]",Carrollton,Texas
30175,"[-96.88391665513471, 32.97770596671088]",Carrollton,Texas
156160,"[-96.88892225967146, 32.97956315947464]",Carrollton,Texas
1110784,"[-96.90090309195756, 32.981175268633834]",Carrollton,Texas
2117887,"[-96.88840814309252, 32.97533355259995]",Carrollton,Texas
69233,"[-80.27319160065124, 26.26828072099803]",Coral Springs,Florida
4441439,"[-80.27176397029226, 26.271577117335468]",Coral Springs,Florida
4680507,"[-80.27400173049688, 26.27016991227507]",Coral Springs,Florida
234229,"[-80.27325523479665, 26.271389362647277]",Coral Springs,Florida
4448638,"[-80.27044643803883, 26.267681769952212]",Coral Springs,Florida
4680096,"[-80.26489618691383, 26.274722320055858]",Coral Springs,Florida
2463975,"[-73.53791445048019, 41.05607995179827]",Stamford,Connecticut
2423138,"[-73.53811662567271, 41.06233864261773]",Stamford,Connecticut
1396448,"[-73.5421321293927, 41.0521503762389]",Stamford,Connecticut
1300901,"[-73.54127690403178, 41.05538896400681]",Stamford,Connecticut
92418,"[-73.55048271727723, 41.053245453710794]",Stamford,Connecticut
4456185,"[-73.54182062435582, 41.051566885316035]",Stamford,Connecticut
4480093,"[-118.78392904373042, 34.268916449224236]",Simi Valley,California
300662,"[-118.77888426629805, 34.266188366878076]",Simi Valley,California
145781,"[-118.78093122499047, 34.27116843520706]",Simi Valley,California
2364573,"[-118.77310270553012, 34.27631917116272]",Simi Valley,California
1173791,"[-118.78154509773252, 34.26856945382953]",Simi Valley,California
575571,"[-118.78729592418892, 34.2621630972047]",Simi Valley,California
4506357,"[-122.03665511562133, 37.97140161041817]",Concord,California
1992963,"[-122.03488438435056, 37.99154061423565]",Concord,California
4364273,"[-122.03178565192262, 37.976567774921776]",Concord,California
2304201,"[-122.03429853980947, 37.97994078689112]",Concord,California
1957838,"[-122.02371480635718, 37.97953036863068]",Concord,California
2436411,"[-122.0308199506705, 37.97871858565358]",Concord,California
133854,"[-72.68478761555508, 41.76655111525926]",Hartford,Connecticut
4403349,"[-72.68178245434954, 41.76823793972164]",Hartford,Connecticut
4470856,"[-72.68078895263896, 41.768132725278036]",Hartford,Connecticut
4575739,"[-72.69165230213896, 41.76687590434131]",Hartford,Connecticut
2257076,"[-72.69109006524094, 41.76300139550388]",Hartford,Connecticut
4588003,"[-72.69185288188234, 41.76491425157352]",Hartford,Connecticut
2457565,"[-122.23076525342513, 47.38138315545306]",Kent,Washington
2502193,"[-122.22914126760628, 47.385866689582805]",Kent,Washington
1135512,"[-122.23422403818039, 47.38081272472443]",Kent,Washington
2208592,"[-122.23369898657577, 47.38169552640947]",Kent,Washington
2089396,"[-122.23800866971024, 47.381664780368716]",Kent,Washington
1593802,"[-122.23207750265787, 47.386476673505975]",Kent,Washington
599513,"[-92.01947931084028, 30.223284826833922]",Lafayette,Louisiana
48612,"[-92.02417697993282, 30.225656745505454]",Lafayette,Louisiana
325043,"[-92.015904085575, 30.227351566218832]",Lafayette,Louisiana
4231103,"[-92.02199564342368, 30.233105549148707]",Lafayette,Louisiana
4332266,"[-92.02455362516208, 30.23052127857522]",Lafayette,Louisiana
1431441,"[-92.0202058886259, 30.223403922456477]",Lafayette,Louisiana
262059,"[-102.08190910933988, 32.00445896656112]",Midland,Texas
46362,"[-102.0824034117762, 31.992784148575744]",Midland,Texas
1071695,"[-102.08152170167793, 32.00043296093671]",Midland,Texas
261815,"[-102.07594170161539, 31.998165867442804]",Midland,Texas
1376650,"[-102.08278906532809, 31.997151068954555]",Midland,Texas
2502022,"[-102.07906569355814, 31.996464969557376]",Midland,Texas
4381227,"[-112.35982018276034, 33.634283430815]",Surprise,Arizona
1825546,"[-112.3595657721049, 33.63398489785816]",Surprise,Arizona
888516,"[-112.37032017902816, 33.62295908989279]",Surprise,Arizona
707610,"[-112.37131675835583, 33.62944245904792]",Surprise,Arizona
36524,"[-112.36934676377263, 33.62397030286537]",Surprise,Arizona
991040,"[-112.36864673606173, 33.63125038098059]",Surprise,Arizona
2172681,"[-97.13371929878625, 33.215797415351155]",Denton,Texas
157010,"[-97.13812743078466, 33.21698922499006]",Denton,Texas
155338,"[-97.13698046161302, 33.215415325870865]",Denton,Texas
4582129,"[-97.13221601261401, 33.20613866576115]",Denton,Texas
2219630,"[-97.13165938019166, 33.2109577362965]",Denton,Texas
1825416,"[-97.13476474893618, 33.21757700379804]",Denton,Texas
2371218,"[-117.29831435817361, 34.54242506763505]",Victorville,California
158545,"[-117.28829092432797, 34.532164366377614]",Victorville,California
4545094,"[-117.2952761244531, 34.53924793962459]",Victorville,California
4339878,"[-117.29398602923233, 34.54283036265428]",Victorville,California
148639,"[-117.29012057535134, 34.54065408192416]",Victorville,California
1167899,"[-117.29452366160668, 34.53577389307128]",Victorville,California
1685286,"[-87.57003080895326, 37.97024731080204]",Evansville,Indiana
10714,"[-87.57281265046335, 37.97368716322735]",Evansville,Indiana
4343571,"[-87.56782791841849, 37.96704817314195]",Evansville,Indiana
2172679,"[-87.57143480626642, 37.97080659146939]",Evansville,Indiana
2347678,"[-87.5727316699887, 37.97108424294518]",Evansville,Indiana
152194,"[-87.5708478256094, 37.96770700926212]",Evansville,Indiana
2389247,"[-121.95840390377897, 37.35732491229347]",Santa Clara,California
52662,"[-121.96499870470488, 37.359587103236045]",Santa Clara,California
108832,"[-121.94801746760442, 37.347078237406514]",Santa Clara,California
2480733,"[-121.95502677090178, 37.35460604153878]",Santa Clara,California
294239,"[-121.95415416711397, 37.34723275023144]",Santa Clara,California
212452,"[-121.9541735226846, 37.348611732355906]",Santa Clara,California
195679,"[-99.73470159663795, 32.44329837068116]",Abilene,Texas
4317723,"[-99.73733162041987, 32.44254247468529]",Abilene,Texas
48673,"[-99.7305529585128, 32.45231099602565]",Abilene,Texas
2502152,"[-99.73167697634793, 32.44542299100689]",Abilene,Texas
8158361,"[-99.72687741494586, 32.451399594681554]",Abilene,Texas
37812,"[-99.73273530718018, 32.448966764932955]",Abilene,Texas
1919226,"[-83.3465832652717, 33.940896468468594]",Athens-Clarke County,Georgia
2196772,"[-83.36055440415224, 33.95353837294768]",Athens-Clarke County,Georgia
1067864,"[-83.35766442808081, 33.95106550434847]",Athens-Clarke County,Georgia
990423,"[-83.35773594105635, 33.9509682306803]",Athens-Clarke County,Georgia
755432,"[-83.35894527305557, 33.95277789554729]",Athens-Clarke County,Georgia
4407973,"[-122.25159705650464, 38.102719050333945]",Vallejo,California
4288583,"[-122.25454398699078, 38.102348898252224]",Vallejo,California
1628563,"[-122.25781448825376, 38.10731036017162]",Vallejo,California
2135886,"[-122.2557403956049, 38.09714302975315]",Vallejo,California
4464750,"[-122.25310809626548, 38.096286737043386]",Vallejo,California
650027,"[-75.49106428077646, 40.60671570989014]",Allentown,Pennsylvania
30973,"[-75.49343785365977, 40.621566861294255]",Allentown,Pennsylvania
4593231,"[-75.49026721182851, 40.60780756512246]",Allentown,Pennsylvania
2411281,"[-75.49382658568511, 40.60848289246928]",Allentown,Pennsylvania
709047,"[-75.48237514605127, 40.608748403371834]",Allentown,Pennsylvania
2073639,"[-97.43806106025698, 35.220135764142036]",Norman,Oklahoma
2487081,"[-97.44259692976017, 35.22317739152126]",Norman,Oklahoma
4712160,"[-97.43883712445638, 35.22036258624949]",Norman,Oklahoma
2460792,"[-97.43467696668223, 35.21884042019802]",Norman,Oklahoma
2366657,"[-97.43947098800696, 35.22185531338957]",Norman,Oklahoma
2403099,"[-94.12274698558335, 30.087562063336986]",Beaumont,Texas
569830,"[-94.12612202141709, 30.07577850045516]",Beaumont,Texas
31989,"[-94.12485461990546, 30.077492336016405]",Beaumont,Texas
4697413,"[-94.13189426429088, 30.08164042979875]",Beaumont,Texas
76537,"[-94.1311326930545, 30.078705161669347]",Beaumont,Texas
1673530,"[-94.41471726826768, 39.095125546104086]",Independence,Missouri
4187333,"[-94.40988910864718, 39.09234114772832]",Independence,Missouri
897246,"[-94.41892050921238, 39.088738765047154]",Independence,Missouri
1540668,"[-94.41641867340128, 39.088883193567106]",Independence,Missouri
4411097,"[-94.41749433749239, 39.09335306209774]",Independence,Missouri
1718187,"[-86.38767500312017, 35.85077565349458]",Murfreesboro,Tennessee
672982,"[-86.38950447979622, 35.84103586093318]",Murfreesboro,Tennessee
704454,"[-86.38835992097576, 35.848864028815825]",Murfreesboro,Tennessee
4499345,"[-86.38500512087393, 35.85459826812669]",Murfreesboro,Tennessee
683063,"[-86.38910322639028, 35.83961218561792]",Murfreesboro,Tennessee
4729536,"[-83.7378714435752, 42.285426735207714]",Ann Arbor,Michigan
604124,"[-83.73691358424554, 42.28339275527606]",Ann Arbor,Michigan
4325108,"[-83.73607439878165, 42.282978275817875]",Ann Arbor,Michigan
54214,"[-83.73355385599132, 42.281361427900684]",Ann Arbor,Michigan
7986306,"[-83.7357561698674, 42.28677033209811]",Ann Arbor,Michigan
4713206,"[-89.64647443339392, 39.77522890570547]",Springfield I,Illinois
1862541,"[-89.64994319702564, 39.78385241837556]",Springfield I,Illinois
2482850,"[-89.65104281548322, 39.783865987503745]",Springfield I,Illinois
4717563,"[-89.65117377608125, 39.77889162618363]",Springfield I,Illinois
2332055,"[-89.65409968688869, 39.78103569112426]",Springfield I,Illinois
321394,"[-122.27344734640353, 37.866846815192126]",Berkeley,California
1685287,"[-122.27184651732786, 37.87821187179471]",Berkeley,California
4188884,"[-122.2736998703581, 37.86989877762998]",Berkeley,California
2134712,"[-122.27681611956275, 37.86728916970763]",Berkeley,California
2493997,"[-122.2642880099538, 37.87186939737341]",Berkeley,California
4126399,"[-89.58653949111543, 40.682925446345244]",Peoria I,Illinois
2391633,"[-89.58631981098053, 40.68920888205019]",Peoria I,Illinois
2502270,"[-89.58237358399508, 40.69106849290885]",Peoria I,Illinois
161141,"[-89.59314524003663, 40.692620102343476]",Peoria I,Illinois
216764,"[-89.58659188437912, 40.695273264810005]",Peoria I,Illinois
34140,"[-111.66114682315633, 40.23736070920386]",Provo,Utah
4588771,"[-111.666576741577, 40.23209746272957]",Provo,Utah
4456775,"[-111.65031194668647, 40.23445310823334]",Provo,Utah
90330,"[-111.65982686506345, 40.23016635870978]",Provo,Utah
4428969,"[-111.65842077661452, 40.23649634116276]",Provo,Utah
45020,"[-118.0228955274763, 34.06710046659983]",El Monte,California
26367,"[-118.02767651397834, 34.07046512275114]",El Monte,California
1137908,"[-118.03046638176441, 34.06612306080079]",El Monte,California
699297,"[-118.0285255790739, 34.07453134154837]",El Monte,California
34436,"[-118.02568821819784, 34.067935455152025]",El Monte,California
1530748,"[-92.32959524725898, 38.955164073351916]",Columbia M,Missouri
73728,"[-92.33850320119298, 38.9607580409386]",Columbia M,Missouri
4345405,"[-92.33717338010817, 38.951075984914034]",Columbia M,Missouri
8160172,"[-92.33919024216152, 38.94702515797495]",Columbia M,Missouri
1885886,"[-92.33400811255177, 38.93865814512851]",Columbia M,Missouri
4448397,"[-84.55802523133168, 42.73494166164139]",Lansing,Michigan
60567,"[-84.55600578659485, 42.734904070458775]",Lansing,Michigan
2410620,"[-84.55665469830352, 42.73246907573729]",Lansing,Michigan
4254635,"[-84.55931585767873, 42.73212220994811]",Lansing,Michigan
125654,"[-84.55940256479644, 42.73326944836271]",Lansing,Michigan
4396587,"[-96.78942919361356, 46.875246408822846]",Fargo,North Dakota
2501229,"[-96.79349464571214, 46.87046971057576]",Fargo,North Dakota
21010,"[-96.79058052931649, 46.886331049080034]",Fargo,North Dakota
947731,"[-96.79237673711918, 46.875850404123675]",Fargo,North Dakota
803562,"[-96.79061431073471, 46.865950030285795]",Fargo,North Dakota
1871243,"[-118.1373274838275, 33.94442239438141]",Downey,California
2122274,"[-118.12820920449937, 33.93505443826764]",Downey,California
2477612,"[-118.13533568633152, 33.94292140639698]",Downey,California
1706983,"[-118.13819824531058, 33.94119967302565]",Downey,California
786633,"[-118.13993902557819, 33.94495850077895]",Downey,California
4338679,"[-117.92404595839871, 33.635800458075494]",Costa Mesa,California
4579519,"[-117.91680836057968, 33.642800147722916]",Costa Mesa,California
1459833,"[-117.915856620218, 33.6412961515427]",Costa Mesa,California
2041084,"[-117.91727561315535, 33.64073782238505]",Costa Mesa,California
27659,"[-117.92158209189931, 33.64170425052989]",Costa Mesa,California
1108328,"[-77.94374465344774, 34.22726221429287]",Wilmington,North Carolina
2094729,"[-77.94736879632451, 34.22551909960329]",Wilmington,North Carolina
171792,"[-77.94319769533901, 34.22651704133846]",Wilmington,North Carolina
4680103,"[-77.94473408199005, 34.22250084779236]",Wilmington,North Carolina
1573516,"[-77.94167148469639, 34.22394549970458]",Wilmington,North Carolina
1655814,"[-105.08387911364339, 39.80217274762906]",Arvada,Colorado
308943,"[-105.08208730373671, 39.798014717188174]",Arvada,Colorado
4472914,"[-105.08200657767965, 39.806623129201014]",Arvada,Colorado
265189,"[-105.08750565904944, 39.80368431540521]",Arvada,Colorado
2491791,"[-105.08530825482676, 39.80321147555908]",Arvada,Colorado
6161660,"[-118.35364428700612, 33.96242117901191]",Inglewood,California
1600752,"[-118.35419829803554, 33.96351930911153]",Inglewood,California
10386,"[-118.35414073165931, 33.966007600256454]",Inglewood,California
151660,"[-118.3482005770208, 33.95708344475394]",Inglewood,California
2264765,"[-118.348519919313, 33.966032071939495]",Inglewood,California
684228,"[-80.24886364523857, 25.940029287155042]",Miami Gardens,Florida
319011,"[-80.23768804897102, 25.941292928858246]",Miami Gardens,Florida
2466732,"[-80.24691984475653, 25.936129870931897]",Miami Gardens,Florida
4575735,"[-80.24240267354365, 25.93704704993028]",Miami Gardens,Florida
21580,"[-80.24070180452105, 25.946220840298185]",Miami Gardens,Florida
4249188,"[-117.34454407116883, 33.16177912997409]",Carlsbad,California
1029827,"[-117.34902049499976, 33.16017515646886]",Carlsbad,California
4479513,"[-117.34930420352514, 33.16198897097584]",Carlsbad,California
1825734,"[-117.35384885723637, 33.15909665216048]",Carlsbad,California
2502327,"[-117.35074513620926, 33.16512151061447]",Carlsbad,California
1993597,"[-105.03500354700134, 39.834328205945404]",Westminster,Colorado
878893,"[-105.04077823181004, 39.83325936364462]",Westminster,Colorado
1898759,"[-105.0280989929617, 39.8397816152947]",Westminster,Colorado
4474759,"[-105.03872153330497, 39.83174446653816]",Westminster,Colorado
4235882,"[-105.04071088703617, 39.83517067448093]",Westminster,Colorado
966098,"[-92.48270354169719, 44.00709643411662]",Rochester M,Minnesota
1525886,"[-92.48449507109612, 44.014535161799756]",Rochester M,Minnesota
646083,"[-92.48576482232555, 44.003728873898574]",Rochester M,Minnesota
1595970,"[-92.4783890485048, 44.01805643436355]",Rochester M,Minnesota
2377186,"[-92.48095200933611, 44.016910224939224]",Rochester M,Minnesota
2196773,"[-102.36971180690088, 31.845160231182355]",Odessa,Texas
2224374,"[-102.36813904884458, 31.847730539900844]",Odessa,Texas
56730,"[-102.3670702926972, 31.849799801165442]",Odessa,Texas
9529579,"[-102.37280369387177, 31.850489238173548]",Odessa,Texas
50342,"[-102.36718483111378, 31.83875086662093]",Odessa,Texas
1200322,"[-71.45007151377757, 42.99360712786693]",Manchester,New Hampshire
1666517,"[-71.45771957821853, 43.003006988793835]",Manchester,New Hampshire
115337,"[-71.45574551009342, 42.99683634468986]",Manchester,New Hampshire
490367,"[-71.4474555825243, 42.99112442119842]",Manchester,New Hampshire
159828,"[-71.44510260609711, 42.99015404247264]",Manchester,New Hampshire
55102,"[-88.28163792713654, 42.03048560052004]",Elgin,Illinois
23383,"[-88.28136618023018, 42.03325916869304]",Elgin,Illinois
1623252,"[-88.28726599373888, 42.03734003285846]",Elgin,Illinois
171603,"[-88.27958711858125, 42.03658109787701]",Elgin,Illinois
1741640,"[-88.27480167857674, 42.04266795666934]",Elgin,Illinois
41333,"[-111.94252039632283, 40.603026930009435]",West Jordan,Utah
23828,"[-111.93594635651202, 40.61189671431238]",West Jordan,Utah
1914693,"[-111.94118252234418, 40.60768542901597]",West Jordan,Utah
1120431,"[-111.94191887986163, 40.61456574576789]",West Jordan,Utah
2167549,"[-111.93831857587375, 40.61629354082494]",West Jordan,Utah
392202,"[-97.6788800265399, 30.512247871227498]",Round Rock,Texas
148366,"[-97.67849029045288, 30.510629791976]",Round Rock,Texas
1387984,"[-97.67467474338632, 30.504532808261445]",Round Rock,Texas
151725,"[-97.67759991860183, 30.508638113051827]",Round Rock,Texas
4584046,"[-97.68030141987425, 30.507365712427248]",Round Rock,Texas
2367190,"[-82.79300661189146, 27.966784401580657]",Clearwater,Florida
44492,"[-82.79815903311318, 27.97125275728439]",Clearwater,Florida
450362,"[-82.80294562567435, 27.963167266746296]",Clearwater,Florida
144553,"[-82.79379142341409, 27.961843062986063]",Clearwater,Florida
234675,"[-82.79592208587981, 27.97088874155923]",Clearwater,Florida
1550882,"[-73.05517313472521, 41.560136480908064]",Waterbury,Connecticut
798633,"[-73.05014134542361, 41.56021495726433]",Waterbury,Connecticut
814226,"[-73.05552713641319, 41.56290744193331]",Waterbury,Connecticut
18843,"[-73.05649378988291, 41.558692505441094]",Waterbury,Connecticut
2098188,"[-73.05441150937507, 41.55594659074652]",Waterbury,Connecticut
1683606,"[-122.43121636096242, 45.49770392968848]",Gresham,Oregon
4586126,"[-122.43405403356519, 45.50096206732435]",Gresham,Oregon
192303,"[-122.42822010000323, 45.49960368235118]",Gresham,Oregon
4418813,"[-122.42659614182318, 45.498833292502276]",Gresham,Oregon
2391635,"[-122.42238716547679, 45.49927818380361]",Gresham,Oregon
4483304,"[-122.04741013783851, 38.25190496367868]",Fairfield,California
156767,"[-122.03939817154313, 38.25251785704653]",Fairfield,California
2502103,"[-122.03606547673519, 38.25056128526133]",Fairfield,California
34286,"[-122.03905931737263, 38.247158584767156]",Fairfield,California
4248089,"[-122.03991686720435, 38.2457525357473]",Fairfield,California
2109194,"[-108.50469757056516, 45.78359083812419]",Billings,Montana
2054544,"[-108.50657012916888, 45.786514837136515]",Billings,Montana
31280,"[-108.49871707540049, 45.7841380319919]",Billings,Montana
4657909,"[-108.49972109571186, 45.78073081585932]",Billings,Montana
152372,"[-108.49812417222319, 45.78114869661088]",Billings,Montana
4240744,"[-71.31288612401396, 42.635329097609166]",Lowell,Massachusetts
4543020,"[-71.32452427789636, 42.629512952424676]",Lowell,Massachusetts
150902,"[-71.32275239547674, 42.635350328970745]",Lowell,Massachusetts
149640,"[-71.31117524853443, 42.63610958847074]",Lowell,Massachusetts
2246858,"[-71.31500374879963, 42.63744521922294]",Lowell,Massachusetts
4349794,"[-119.22582539442378, 34.27290983674572]",San Buenaventura (Ventura),California
664087,"[-119.23100773135697, 34.273321645824765]",San Buenaventura (Ventura),California
4615316,"[-119.23521427221269, 34.27126268571345]",San Buenaventura (Ventura),California
933105,"[-119.22689196562594, 34.273518622777644]",San Buenaventura (Ventura),California
200642,"[-119.22768260548297, 34.27144542633319]",San Buenaventura (Ventura),California
1957803,"[-104.61823616635876, 38.262498690020365]",Pueblo,Colorado
23664,"[-104.60225778287568, 38.25985981634218]",Pueblo,Colorado
1152597,"[-104.6084001760528, 38.25580094382492]",Pueblo,Colorado
182058,"[-104.60243701895988, 38.2521693028918]",Pueblo,Colorado
4483839,"[-104.61524671577513, 38.25586473692066]",Pueblo,Colorado
351301,"[-80.00892287914802, 35.96218656836343]",High Point,North Carolina
1499618,"[-80.01278698892492, 35.95402812822943]",High Point,North Carolina
140805,"[-80.00052160534936, 35.95575333746581]",High Point,North Carolina
1120672,"[-80.00492275314564, 35.95428547162848]",High Point,North Carolina
2128566,"[-80.00992985264081, 35.9617577160451]",High Point,North Carolina
2099546,"[-117.9365261274046, 34.07418076716107]",West Covina,California
4241933,"[-117.94191491114219, 34.06977117606366]",West Covina,California
2501922,"[-117.93562921445978, 34.06284495899106]",West Covina,California
2350135,"[-117.93930200759849, 34.07019993317197]",West Covina,California
100770,"[-117.9368586663187, 34.068257622688705]",West Covina,California
4474370,"[-122.3415019388902, 37.93846450593243]",Richmond C,California
18079,"[-122.34918728412254, 37.94129318494672]",Richmond C,California
161230,"[-122.34299584180782, 37.94116594285832]",Richmond C,California
26657,"[-122.34059434023776, 37.93660981332711]",Richmond C,California
1260192,"[-122.35794573237459, 37.939228336306925]",Richmond C,California
42820,"[-117.2244761663813, 33.555306123087846]",Murrieta,California
2086253,"[-117.2117739090511, 33.55966801573217]",Murrieta,California
33372,"[-117.21584919569969, 33.5483529687753]",Murrieta,California
1578985,"[-117.21353077781575, 33.55346057470213]",Murrieta,California
4395960,"[-117.21237579815765, 33.56125790082743]",Murrieta,California
180682,"[-71.1166590589649, 42.37512454171963]",Cambridge,Massachusetts
1116842,"[-71.10688420521572, 42.37544917178849]",Cambridge,Massachusetts
887602,"[-71.1091133021896, 42.372545227069565]",Cambridge,Massachusetts
10622,"[-71.11105186125697, 42.36995811746515]",Cambridge,Massachusetts
1617811,"[-71.11159132947536, 42.38222252831707]",Cambridge,Massachusetts
4395961,"[-121.80736618980548, 38.0112786770847]",Antioch,California
9679244,"[-121.80904928767522, 38.00524412976663]",Antioch,California
858379,"[-121.80219347532287, 38.009901630183535]",Antioch,California
48500,"[-121.81057975654899, 38.008357052908806]",Antioch,California
2334648,"[-121.80475738761365, 38.0021561192356]",Antioch,California
97407,"[-117.14574393054154, 33.4947950774899]",Temecula,California
84389,"[-117.14907269064291, 33.48973140267648]",Temecula,California
2258954,"[-117.15035357518593, 33.49496547718508]",Temecula,California
93105,"[-117.1451056507145, 33.491151236042086]",Temecula,California
2396957,"[-117.15011510948167, 33.494361399432464]",Temecula,California
7629433,"[-118.08078887853517, 33.90441807236659]",Norwalk,California
95257,"[-118.0829923357346, 33.90263731924867]",Norwalk,California
228837,"[-118.08234567440427, 33.89918966011749]",Norwalk,California
41852,"[-118.08415895933142, 33.897965530371586]",Norwalk,California
4346934,"[-118.08530350292357, 33.90771005178732]",Norwalk,California
1528079,"[-104.88057783509265, 39.584746849332916]",Centennial,Colorado
4247311,"[-104.87842582880917, 39.58616451133117]",Centennial,Colorado
20992,"[-104.87921358052412, 39.57578229189514]",Centennial,Colorado
2157125,"[-104.87750691215105, 39.58033321998901]",Centennial,Colorado
249161,"[-104.87722750014512, 39.5808357913109]",Centennial,Colorado
155226,"[-122.19774704906519, 47.981280685591884]",Everett,Washington
41731,"[-122.20725940579823, 47.981402844382856]",Everett,Washington
4483878,"[-122.20635995497022, 47.984595769074225]",Everett,Washington
2172453,"[-122.19902951385575, 47.976075231095734]",Everett,Washington
578775,"[-122.20321291287756, 47.978982568865604]",Everett,Washington
1403417,"[-98.4975802988037, 33.91189277784563]",Wichita Falls,Texas
2042308,"[-98.49398841753359, 33.91494741461732]",Wichita Falls,Texas
369110,"[-98.4869733928748, 33.91388419591769]",Wichita Falls,Texas
4461399,"[-98.4989324838382, 33.91163586017888]",Wichita Falls,Texas
1376115,"[-98.49390056766636, 33.91621984946528]",Wichita Falls,Texas
45760,"[-80.58707956135268, 28.037836060912163]",Palm Bay,Florida
428930,"[-80.5882777258331, 28.038822228985076]",Palm Bay,Florida
1072089,"[-80.59026214833115, 28.0354603672241]",Palm Bay,Florida
2410407,"[-80.59155914887027, 28.038308318762624]",Palm Bay,Florida
4032261,"[-80.58780594071558, 28.035562939816224]",Palm Bay,Florida
45490,"[-88.01922989518276, 44.52502585993963]",Green Bay,Wisconsin
1954553,"[-88.02447391209002, 44.51650381789478]",Green Bay,Wisconsin
2253886,"[-88.01728117598175, 44.522505952832766]",Green Bay,Wisconsin
709782,"[-88.01356656132498, 44.513652687740276]",Green Bay,Wisconsin
2012645,"[-88.01908996152166, 44.517125249594315]",Green Bay,Wisconsin
322341,"[-118.31685444092864, 34.17671785192406]",Burbank,California
4685815,"[-118.30625955033605, 34.177524610910005]",Burbank,California
4578095,"[-118.30962912941365, 34.17534386754739]",Burbank,California
4713004,"[-118.31146652963585, 34.18046405752049]",Burbank,California
4493011,"[-118.31072975025666, 34.18356823726943]",Burbank,California
1881831,"[-96.7308406709524, 32.94315297899203]",Richardson,Texas
616991,"[-96.72648620365679, 32.9519484606796]",Richardson,Texas
1573566,"[-96.7334193270057, 32.9436079439377]",Richardson,Texas
180729,"[-96.727138705113, 32.954548725735414]",Richardson,Texas
4634813,"[-96.73199898339004, 32.95591505233181]",Richardson,Texas
4444339,"[-80.12942307280497, 26.233995187020106]",Pompano Beach,Florida
570426,"[-80.1168229336711, 26.24263934000268]",Pompano Beach,Florida
51834,"[-80.13003129172809, 26.2405834291431]",Pompano Beach,Florida
